stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
ENSP00000338020	ENSP00000357555	EIF4G1	RPS27	9606	0.902	0	0	0	0	0	0.9	0.063
ENSP00000338020	ENSP00000358140	EIF4G1	EIF3A	9606	0.997	0	0	0	0.499	0.363	0.9	0.923
ENSP00000338020	ENSP00000358327	EIF4G1	CASP7	9606	0.911	0	0	0	0	0	0.9	0.155
ENSP00000338020	ENSP00000358563	EIF4G1	DKC1	9606	0.733	0	0	0	0.107	0.672	0	0.163
ENSP00000338020	ENSP00000359345	EIF4G1	RPL5	9606	0.922	0	0	0	0.057	0	0.9	0.24
ENSP00000338020	ENSP00000360525	EIF4G1	MAGOH	9606	0.918	0	0	0	0	0	0.9	0.216
ENSP00000338020	ENSP00000361014	EIF4G1	MKNK1	9606	0.979	0	0	0	0	0.36	0.9	0.704
ENSP00000338020	ENSP00000361076	EIF4G1	RPL7A	9606	0.909	0	0	0	0.073	0	0.9	0.101
ENSP00000338020	ENSP00000361949	EIF4G1	PABPC4	9606	0.913	0	0	0	0.229	0.725	0	0.624
ENSP00000338020	ENSP00000362314	EIF4G1	EIF4EBP2	9606	0.816	0	0	0	0.053	0	0	0.813
ENSP00000338020	ENSP00000362618	EIF4G1	PABPC1L2A	9606	0.809	0	0	0	0.229	0.548	0	0.498
ENSP00000338020	ENSP00000362621	EIF4G1	PABPC1L2B	9606	0.809	0	0	0	0.229	0.548	0	0.498
ENSP00000338020	ENSP00000362688	EIF4G1	EIF3I	9606	0.957	0	0	0	0.052	0.363	0.9	0.385
ENSP00000338020	ENSP00000362744	EIF4G1	RPS4X	9606	0.908	0	0	0	0.072	0	0.9	0.097
ENSP00000338020	ENSP00000363018	EIF4G1	RPL10A	9606	0.905	0	0	0	0.066	0	0.9	0.072
ENSP00000338020	ENSP00000363676	EIF4G1	RPL11	9606	0.914	0	0	0	0.064	0	0.9	0.163
ENSP00000338020	ENSP00000364073	EIF4G1	EIF4G3	9606	0.983	0	0	0	0	0.774	0.9	0.30573
ENSP00000338020	ENSP00000364119	EIF4G1	EIF2S2	9606	0.983	0	0	0	0.099	0.171	0.9	0.804
ENSP00000338020	ENSP00000364289	EIF4G1	NCBP1	9606	0.989	0	0	0	0.054	0.78	0.9	0.573
ENSP00000338020	ENSP00000364448	EIF4G1	UPF3A	9606	0.95	0	0	0	0.06	0	0.9	0.52
ENSP00000338020	ENSP00000364802	EIF4G1	HSPA1A	9606	0.919	0	0	0	0.073	0	0.9	0.204
ENSP00000338020	ENSP00000367207	EIF4G1	MYC	9606	0.947	0	0	0	0	0	0.9	0.5
ENSP00000338020	ENSP00000368927	EIF4G1	EIF1AX	9606	0.948	0	0	0	0	0	0.9	0.51
ENSP00000338020	ENSP00000369681	EIF4G1	USP3	9606	0.752	0	0	0	0.052	0.749	0	0
ENSP00000338020	ENSP00000369757	EIF4G1	RPS6	9606	0.971	0	0	0	0.074	0	0.9	0.715
ENSP00000338020	ENSP00000370345	EIF4G1	PAN3	9606	0.907	0	0	0	0.042	0	0.9	0.109
ENSP00000338020	ENSP00000375730	EIF4G1	RPL13A	9606	0.922	0	0	0	0.09	0	0.9	0.214
ENSP00000338020	ENSP00000376849	EIF4G1	CASP5	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000377640	EIF4G1	RPL24	9606	0.91	0	0	0	0.085	0	0.9	0.1
ENSP00000338020	ENSP00000377865	EIF4G1	RPL23	9606	0.901	0	0	0	0.054	0	0.9	0
ENSP00000338020	ENSP00000378160	EIF4G1	RPL34	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000379339	EIF4G1	RPS29	9606	0.9	0	0	0	0	0	0.9	0.042
ENSP00000338020	ENSP00000379888	EIF4G1	RPS8	9606	0.908	0	0	0	0.056	0	0.9	0.111
ENSP00000338020	ENSP00000380156	EIF4G1	RPL32	9606	0.913	0	0	0	0	0	0.9	0.168
ENSP00000338020	ENSP00000382840	EIF4G1	DDX3X	9606	0.736	0	0	0	0.154	0.546	0	0.366
ENSP00000338020	ENSP00000386717	EIF4G1	RPL31	9606	0.9	0	0	0	0	0	0.9	0.041
ENSP00000338020	ENSP00000387911	EIF4G1	PARN	9606	0.956	0	0	0	0.053	0	0.9	0.574
ENSP00000338020	ENSP00000388107	EIF4G1	UBA52	9606	0.916	0	0	0	0.054	0	0.9	0.192
ENSP00000338020	ENSP00000388566	EIF4G1	CASP4	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000389103	EIF4G1	RPL23A	9606	0.905	0	0	0	0.072	0	0.9	0.067
ENSP00000338020	ENSP00000393241	EIF4G1	RPS18	9606	0.902	0	0	0	0.055	0	0.9	0.049
ENSP00000338020	ENSP00000393324	EIF4G1	EIF4E3	9606	0.993	0	0	0	0.091	0.686	0.9	0.811
ENSP00000338020	ENSP00000393393	EIF4G1	RPL35A	9606	0.911	0	0	0	0.06	0	0.9	0.134
ENSP00000338020	ENSP00000398131	EIF4G1	GSPT1	9606	0.936	0	0	0	0.275	0	0.9	0.192
ENSP00000338020	ENSP00000401450	EIF4G1	RPL28	9606	0.913	0	0	0	0	0	0.9	0.168
ENSP00000338020	ENSP00000401721	EIF4G1	PAN2	9606	0.906	0	0	0	0.06	0	0.9	0.087
ENSP00000338020	ENSP00000402515	EIF4G1	SMG1	9606	0.943	0	0	0	0.072	0	0.9	0.444
ENSP00000338020	ENSP00000404375	EIF4G1	RPL36A	9606	0.903	0	0	0	0	0	0.9	0.074
ENSP00000338020	ENSP00000408598	EIF4G1	PABPN1L	9606	0.707	0	0	0	0.072	0.386	0	0.528
ENSP00000338020	ENSP00000410076	EIF4G1	CASP1	9606	0.91	0	0	0	0	0	0.9	0.143
ENSP00000338020	ENSP00000412788	EIF4G1	PTBP2	9606	0.917	0	0	0	0.073	0	0.9	0.181
ENSP00000338020	ENSP00000414321	EIF4G1	RPS24	9606	0.914	0	0	0	0.064	0	0.9	0.155
ENSP00000338020	ENSP00000416892	EIF4G1	EIF3L	9606	0.933	0	0	0	0.197	0.067	0.9	0.212
ENSP00000338020	ENSP00000417963	EIF4G1	PPP2R5D	9606	0.905	0	0	0	0.096	0	0.9	0.043
ENSP00000338020	ENSP00000418082	EIF4G1	RPL37A	9606	0.904	0	0	0	0.06	0	0.9	0.067
ENSP00000338020	ENSP00000418447	EIF4G1	PPP2CA	9606	0.906	0	0	0	0.054	0	0.9	0.089
ENSP00000338020	ENSP00000419449	EIF4G1	EIF1	9606	0.984	0	0	0	0.06	0.275	0.9	0.801
ENSP00000338020	ENSP00000420821	EIF4G1	RPL41	9606	0.9	0	0	0	0	0	0.9	0.042
ENSP00000338020	ENSP00000425133	EIF4G1	SMG7	9606	0.928	0	0	0	0.052	0	0.9	0.303
ENSP00000338020	ENSP00000425561	EIF4G1	EIF4E	9606	0.999	0	0	0	0.091	0.969	0.9	0.981
ENSP00000338020	ENSP00000429374	EIF4G1	RPS20	9606	0.913	0	0	0	0.055	0	0.9	0.157
ENSP00000338020	ENSP00000429931	EIF4G1	EIF3H	9606	0.977	0	0	0	0.243	0.614	0.9	0.32
ENSP00000338020	ENSP00000433821	EIF4G1	RPS3	9606	0.921	0	0	0	0.053	0	0.9	0.237
ENSP00000338020	ENSP00000435096	EIF4G1	RPS25	9606	0.912	0	0	0	0	0	0.9	0.161
ENSP00000338020	ENSP00000435777	EIF4G1	RPS13	9606	0.947	0	0	0	0.069	0	0.9	0.485
ENSP00000338020	ENSP00000436049	EIF4G1	EIF3M	9606	0.933	0	0	0	0.153	0	0.9	0.274
ENSP00000338020	ENSP00000445508	EIF4G1	CNOT4	9606	0.923	0	0	0	0.223	0	0.9	0.09
ENSP00000338020	ENSP00000447001	EIF4G1	RPL18	9606	0.917	0	0	0	0.061	0	0.9	0.192
ENSP00000338020	ENSP00000451320	EIF4G1	KIAA0271	9606	0.755	0	0	0	0.072	0.417	0	0.584
ENSP00000338020	ENSP00000462023	EIF4G1	RPL17	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338020	ENSP00000467676	EIF4G1	RPS15	9606	0.914	0	0	0	0.056	0	0.9	0.166
ENSP00000338020	ENSP00000470004	EIF4G1	RPS19	9606	0.912	0	0	0	0.058	0	0.9	0.141
ENSP00000338020	ENSP00000472469	EIF4G1	RPS28	9606	0.917	0	0	0	0.058	0	0.9	0.193
ENSP00000338345	ENSP00000217244	SNCA	CSNK2A1	9606	0.935	0	0	0	0	0.36	0.9	0.074
ENSP00000338345	ENSP00000219548	SNCA	STUB1	9606	0.951	0	0	0	0	0.36	0.9	0.299
ENSP00000338345	ENSP00000255040	SNCA	APCS	9606	0.91	0	0	0	0	0	0.9	0.143
ENSP00000338345	ENSP00000259089	SNCA	BLK	9606	0.902	0	0	0	0	0.066	0.9	0
ENSP00000338345	ENSP00000260402	SNCA	PLCB2	9606	0.933	0	0	0	0	0.36	0.9	0
ENSP00000338345	ENSP00000261368	SNCA	SNCAIP	9606	0.987	0	0	0	0	0.402	0.9	0.802
ENSP00000338345	ENSP00000263088	SNCA	PLD2	9606	0.933	0	0	0	0	0	0.9	0.367
ENSP00000338345	ENSP00000264674	SNCA	MECOM	9606	0.723	0	0	0	0	0	0	0.723
ENSP00000338345	ENSP00000270349	SNCA	SLC6A3	9606	0.968	0	0	0	0.051	0.426	0.9	0.493
ENSP00000338345	ENSP00000272317	SNCA	RPS27A	9606	0.903	0	0	0	0	0.071	0.9	0
ENSP00000338345	ENSP00000274289	SNCA	PLK2	9606	0.702	0	0	0	0	0.36	0	0.553
ENSP00000338345	ENSP00000284440	SNCA	UCHL1	9606	0.956	0	0	0	0.053	0	0.9	0.577
ENSP00000338345	ENSP00000284981	SNCA	APP	9606	0.984	0	0	0	0.072	0.61	0.9	0.622
ENSP00000338345	ENSP00000287156	SNCA	UBE2L6	9606	0.926	0	0	0	0.054	0	0.9	0.281
ENSP00000338345	ENSP00000293288	SNCA	BAX	9606	0.722	0	0	0	0	0.595	0	0.343
ENSP00000338345	ENSP00000298910	SNCA	LRRK2	9606	0.946	0	0	0	0.064	0.407	0	0.911
ENSP00000338345	ENSP00000304697	SNCA	UBB	9606	0.958	0	0	0	0	0.4	0.9	0.362
ENSP00000338345	ENSP00000309103	SNCA	BAD	9606	0.938	0	0	0	0	0.396	0.9	0.068
ENSP00000338345	ENSP00000309148	SNCA	KLK6	9606	0.954	0	0	0	0	0.407	0.9	0.299
ENSP00000338345	ENSP00000316357	SNCA	USP9X	9606	0.942	0	0	0	0.068	0.402	0.9	0.082
ENSP00000338345	ENSP00000322457	SNCA	SIAH2	9606	0.955	0	0	0	0.105	0.398	0.9	0.272
ENSP00000338345	ENSP00000324740	SNCA	YES1	9606	0.91	0	0	0	0	0.094	0.9	0.093
ENSP00000338345	ENSP00000327214	SNCA	ATP13A2	9606	0.701	0	0	0	0	0	0	0.701
ENSP00000338345	ENSP00000331602	SNCA	PRKCD	9606	0.938	0	0	0	0.055	0.378	0.9	0.079
ENSP00000338345	ENSP00000337825	SNCA	LCK	9606	0.913	0	0	0	0	0.066	0.9	0.15
ENSP00000338345	ENSP00000340278	SNCA	PARK7	9606	0.982	0	0	0	0	0.366	0.9	0.745
ENSP00000338345	ENSP00000340820	SNCA	MAPT	9606	0.771	0	0	0	0.05	0.36	0	0.654
ENSP00000338345	ENSP00000342793	SNCA	PLD1	9606	0.949	0	0	0	0	0.36	0.9	0.271
ENSP00000338345	ENSP00000344259	SNCA	UBE2L3	9606	0.926	0	0	0	0.053	0	0.9	0.285
ENSP00000338345	ENSP00000344818	SNCA	UBC	9606	0.954	0	0	0	0	0.4	0.9	0.304
ENSP00000338345	ENSP00000345719	SNCA	TOR1A	9606	0.943	0	0	0	0	0.36	0.9	0.194
ENSP00000338345	ENSP00000346671	SNCA	FYN	9606	0.97	0	0	0	0.079	0.395	0.9	0.532
ENSP00000338345	ENSP00000347184	SNCA	HTT	9606	0.767	0	0	0	0	0.36	0	0.651
ENSP00000338345	ENSP00000349156	SNCA	SIAH1	9606	0.953	0	0	0	0	0.402	0.9	0.28
ENSP00000338345	ENSP00000350941	SNCA	SRC	9606	0.946	0	0	0	0	0.324	0.9	0.276
ENSP00000338345	ENSP00000355865	SNCA	PARK2	9606	0.987	0	0	0	0	0.36	0.9	0.823
ENSP00000338345	ENSP00000363115	SNCA	FGR	9606	0.935	0	0	0	0	0.361	0.9	0.063
ENSP00000338345	ENSP00000363827	SNCA	HSPG2	9606	0.905	0	0	0	0	0	0.9	0.09
ENSP00000338345	ENSP00000364204	SNCA	PINK1	9606	0.832	0	0	0	0	0.36	0	0.749
ENSP00000338345	ENSP00000364898	SNCA	SYK	9606	0.938	0	0	0	0	0.341	0.9	0.143
ENSP00000338345	ENSP00000365012	SNCA	HCK	9606	0.908	0	0	0	0	0.066	0.9	0.102
ENSP00000338345	ENSP00000370571	SNCA	TH	9606	0.782	0	0	0	0	0.402	0	0.651
ENSP00000338345	ENSP00000371138	SNCA	FKBP1A	9606	0.908	0	0	0	0	0	0.9	0.127
ENSP00000338345	ENSP00000376609	SNCA	GRK5	9606	0.938	0	0	0	0	0.344	0.9	0.141
ENSP00000338345	ENSP00000388107	SNCA	UBA52	9606	0.936	0	0	0	0	0.071	0.9	0.369
ENSP00000338345	ENSP00000417963	SNCA	PPP2R5D	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000338345	ENSP00000428924	SNCA	LYN	9606	0.934	0	0	0	0	0.341	0.9	0.082
ENSP00000340278	ENSP00000215754	PARK7	MIF	9606	0.828	0	0	0	0.2	0.774	0	0.124
ENSP00000340278	ENSP00000265462	PARK7	PRDX5	9606	0.842	0	0	0	0.113	0.791	0	0.211
ENSP00000340278	ENSP00000266000	PARK7	DAXX	9606	0.746	0	0	0	0	0.326	0	0.638
ENSP00000340278	ENSP00000269305	PARK7	TP53	9606	0.804	0	0	0	0.071	0.407	0	0.672
ENSP00000340278	ENSP00000270142	PARK7	SOD1	9606	0.884	0	0	0	0.439	0.414	0	0.674
ENSP00000340278	ENSP00000293288	PARK7	BAX	9606	0.78	0	0	0	0.106	0.36	0	0.646
ENSP00000340278	ENSP00000298910	PARK7	LRRK2	9606	0.855	0	0	0	0.052	0.069	0	0.849
ENSP00000340278	ENSP00000301522	PARK7	PRDX2	9606	0.904	0	0	0	0.108	0.827	0	0.428
ENSP00000340278	ENSP00000321584	PARK7	IMPDH2	9606	0.817	0	0	0	0.156	0.542	0.512	0.146
ENSP00000340278	ENSP00000327214	PARK7	ATP13A2	9606	0.722	0	0	0	0	0	0	0.722
ENSP00000340278	ENSP00000338345	PARK7	SNCA	9606	0.982	0	0	0	0	0.366	0.9	0.745
ENSP00000340278	ENSP00000351908	PARK7	MAP3K5	9606	0.745	0	0	0	0	0.408	0	0.587
ENSP00000340278	ENSP00000355865	PARK7	PARK2	9606	0.939	0	0	0	0	0.36	0	0.909
ENSP00000340278	ENSP00000361021	PARK7	PTEN	9606	0.845	0	0	0	0.061	0.527	0	0.678
ENSP00000340278	ENSP00000362010	PARK7	ANXA7	9606	0.779	0	0	0	0	0.774	0	0.061
ENSP00000340278	ENSP00000363822	PARK7	AR	9606	0.743	0	0	0	0	0.36	0	0.615
ENSP00000340278	ENSP00000364204	PARK7	PINK1	9606	0.97	0	0	0	0.049	0.36	0	0.955
ENSP00000340278	ENSP00000370571	PARK7	TH	9606	0.723	0	0	0	0	0	0	0.723
ENSP00000340278	ENSP00000376076	PARK7	SUMO1	9606	0.704	0	0	0	0.078	0.36	0	0.538
ENSP00000340278	ENSP00000377696	PARK7	NIT2	9606	0.858	0.053	0	0	0.172	0.774	0.274	0.065
ENSP00000340278	ENSP00000389649	PARK7	ATP5J	9606	0.775	0	0	0	0.545	0.503	0	0.087
ENSP00000340820	ENSP00000215832	MAPT	MAPK1	9606	0.918	0	0	0	0.044	0	0.8	0.609
ENSP00000340820	ENSP00000222330	MAPT	GSK3A	9606	0.707	0	0	0	0.052	0.36	0	0.555
ENSP00000340820	ENSP00000238081	MAPT	YWHAQ	9606	0.825	0	0	0	0	0.427	0	0.707
ENSP00000340820	ENSP00000240185	MAPT	TARDBP	9606	0.701	0	0	0	0	0	0	0.701
ENSP00000340820	ENSP00000252486	MAPT	APOE	9606	0.753	0	0	0	0	0.36	0	0.63
ENSP00000340820	ENSP00000263025	MAPT	MAPK3	9606	0.862	0	0	0	0.044	0	0.8	0.338
ENSP00000340820	ENSP00000270202	MAPT	AKT1	9606	0.77	0	0	0	0	0.336	0	0.667
ENSP00000340820	ENSP00000272298	MAPT	CALM2	9606	0.726	0	0	0	0.056	0.5	0	0.467
ENSP00000340820	ENSP00000284981	MAPT	APP	9606	0.894	0	0	0	0.072	0.36	0	0.835
ENSP00000340820	ENSP00000291700	MAPT	S100B	9606	0.715	0	0	0	0.053	0.602	0	0.304
ENSP00000340820	ENSP00000298910	MAPT	LRRK2	9606	0.719	0	0	0	0	0.36	0	0.58
ENSP00000340820	ENSP00000300161	MAPT	YWHAB	9606	0.708	0	0	0	0.053	0.672	0	0.134
ENSP00000340820	ENSP00000302961	MAPT	HSPA4	9606	0.739	0	0	0	0	0.376	0	0.599
ENSP00000340820	ENSP00000304697	MAPT	UBB	9606	0.748	0	0	0	0	0.387	0	0.605
ENSP00000340820	ENSP00000309503	MAPT	YWHAZ	9606	0.73	0	0	0	0.047	0.684	0	0.174
ENSP00000340820	ENSP00000311032	MAPT	CASP3	9606	0.96	0	0	0	0.048	0.36	0.9	0.426
ENSP00000340820	ENSP00000316779	MAPT	BIN1	9606	0.704	0	0	0	0	0.407	0	0.521
ENSP00000340820	ENSP00000318486	MAPT	CDK5R1	9606	0.937	0	0	0	0.057	0.285	0.8	0.59
ENSP00000340820	ENSP00000319060	MAPT	CAMK2G	9606	0.935	0	0	0	0.054	0.059	0.9	0.359
ENSP00000340820	ENSP00000324806	MAPT	GSK3B	9606	0.986	0	0	0	0.043	0.36	0.9	0.805
ENSP00000340820	ENSP00000326366	MAPT	PSEN1	9606	0.831	0	0	0	0	0.36	0	0.747
ENSP00000340820	ENSP00000338345	MAPT	SNCA	9606	0.771	0	0	0	0.05	0.36	0	0.654
ENSP00000340820	ENSP00000339740	MAPT	CAMK2D	9606	0.909	0	0	0	0.053	0.059	0.9	0.103
ENSP00000340820	ENSP00000346671	MAPT	FYN	9606	0.797	0	0	0	0.05	0.36	0	0.693
ENSP00000340820	ENSP00000350941	MAPT	SRC	9606	0.744	0	0	0	0.05	0.36	0	0.613
ENSP00000340820	ENSP00000351885	MAPT	PPP2R4	9606	0.769	0	0	0	0	0.285	0	0.691
ENSP00000340820	ENSP00000353483	MAPT	MAPK8	9606	0.971	0	0	0	0.058	0.285	0.9	0.624
ENSP00000340820	ENSP00000361423	MAPT	ABL1	9606	0.721	0	0	0	0	0.36	0	0.581
ENSP00000340820	ENSP00000362824	MAPT	OGT	9606	0.717	0	0	0	0	0.36	0	0.576
ENSP00000340820	ENSP00000363640	MAPT	PHF1	9606	0.75	0	0	0	0	0	0	0.75
ENSP00000340820	ENSP00000379098	MAPT	CAMK2B	9606	0.922	0	0	0	0.104	0.059	0.9	0.184
ENSP00000340820	ENSP00000381412	MAPT	CAMK2A	9606	0.942	0	0	0	0.083	0.348	0.9	0.148
ENSP00000340820	ENSP00000385751	MAPT	MARK2	9606	0.768	0	0	0	0.05	0.36	0	0.648
ENSP00000340820	ENSP00000417963	MAPT	PPP2R5D	9606	0.904	0	0	0	0.042	0	0.9	0.087
ENSP00000340820	ENSP00000419782	MAPT	CDK5	9606	0.991	0	0	0	0.053	0.36	0.9	0.869
ENSP00000355865	ENSP00000171111	PARK2	KEAP1	9606	0.926	0	0	0	0	0	0.9	0.299
ENSP00000355865	ENSP00000209884	PARK2	KLHL20	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000215574	PARK2	CDC34	9606	0.928	0	0	0	0	0.165	0.9	0.212
ENSP00000355865	ENSP00000216225	PARK2	RBX1	9606	0.916	0	0	0	0.046	0	0.9	0.193
ENSP00000355865	ENSP00000217173	PARK2	UBOX5	9606	0.907	0	0	0	0	0	0.9	0.111
ENSP00000355865	ENSP00000219548	PARK2	STUB1	9606	0.96	0	0	0	0.053	0.359	0.9	0.425
ENSP00000355865	ENSP00000222402	PARK2	UBE2D4	9606	0.916	0	0	0	0	0.165	0.9	0.08
ENSP00000355865	ENSP00000224862	PARK2	FBXL15	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000229971	PARK2	FBXL4	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000231487	PARK2	SKP1	9606	0.918	0	0	0	0	0	0.9	0.22
ENSP00000355865	ENSP00000235329	PARK2	MFN2	9606	0.986	0	0	0	0.045	0.68	0.9	0.62
ENSP00000355865	ENSP00000237281	PARK2	FBXO30	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000244061	PARK2	RNF114	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000244426	PARK2	FBXO9	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000247977	PARK2	FBXL12	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000248272	PARK2	GAN	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000251547	PARK2	FBXO44	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000253023	PARK2	UBE2M	9606	0.925	0	0	0	0	0.285	0.9	0.045
ENSP00000355865	ENSP00000253571	PARK2	RLIM	9606	0.901	0	0	0	0.049	0	0.9	0.048
ENSP00000355865	ENSP00000254436	PARK2	TRIM21	9606	0.901	0	0	0	0	0	0.9	0.053
ENSP00000355865	ENSP00000255977	PARK2	MKRN1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000256474	PARK2	VHL	9606	0.905	0	0	0	0	0	0.9	0.091
ENSP00000355865	ENSP00000258200	PARK2	FBXL8	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000259939	PARK2	RNF144B	9606	0.907	0	0	0	0.052	0	0.9	0.103
ENSP00000355865	ENSP00000260983	PARK2	HECW2	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000261368	PARK2	SNCAIP	9606	0.98	0	0	0	0	0.401	0.9	0.705
ENSP00000355865	ENSP00000261427	PARK2	UBE2K	9606	0.956	0	0	0	0	0.165	0.9	0.516
ENSP00000355865	ENSP00000261593	PARK2	RNF138	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000261609	PARK2	HERC2	9606	0.903	0	0	0	0	0	0.9	0.07
ENSP00000355865	ENSP00000261721	PARK2	BTBD1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000261819	PARK2	ANAPC5	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000262294	PARK2	TRIM37	9606	0.907	0	0	0	0	0	0.9	0.114
ENSP00000355865	ENSP00000262306	PARK2	TCEB2	9606	0.906	0	0	0	0	0	0.9	0.102
ENSP00000355865	ENSP00000262370	PARK2	MGRN1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000262394	PARK2	WSB1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000262435	PARK2	SMURF2	9606	0.903	0	0	0	0	0	0.9	0.074
ENSP00000355865	ENSP00000262854	PARK2	HUWE1	9606	0.907	0	0	0	0	0	0.9	0.111
ENSP00000355865	ENSP00000262903	PARK2	HACE1	9606	0.902	0	0	0	0	0.062	0.9	0
ENSP00000355865	ENSP00000263228	PARK2	UBE2R2	9606	0.912	0	0	0	0	0.165	0.9	0
ENSP00000355865	ENSP00000263925	PARK2	LNX1	9606	0.902	0	0	0	0	0	0.9	0.068
ENSP00000355865	ENSP00000263969	PARK2	MFN1	9606	0.987	0	0	0	0.045	0.68	0.9	0.629
ENSP00000355865	ENSP00000264122	PARK2	CBLB	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000264345	PARK2	HERC3	9606	0.903	0	0	0	0.052	0	0.9	0.064
ENSP00000355865	ENSP00000264346	PARK2	HERC6	9606	0.903	0	0	0	0.052	0	0.9	0.064
ENSP00000355865	ENSP00000264350	PARK2	HERC5	9606	0.903	0	0	0	0.052	0	0.9	0.064
ENSP00000355865	ENSP00000264414	PARK2	CUL3	9606	0.911	0	0	0	0.051	0	0.9	0.142
ENSP00000355865	ENSP00000264552	PARK2	UBE2S	9606	0.957	0	0	0	0	0.165	0.9	0.533
ENSP00000355865	ENSP00000264606	PARK2	HDAC4	9606	0.704	0	0	0	0.054	0.577	0	0.319
ENSP00000355865	ENSP00000264607	PARK2	ASB1	9606	0.902	0	0	0	0	0.062	0.9	0
ENSP00000355865	ENSP00000264658	PARK2	FBXL20	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000265094	PARK2	FBXW11	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000265333	PARK2	VDAC1	9606	0.959	0	0	0	0.047	0.36	0.9	0.411
ENSP00000355865	ENSP00000265339	PARK2	UBE2B	9606	0.92	0	0	0	0	0.165	0.9	0.123
ENSP00000355865	ENSP00000265428	PARK2	WWP1	9606	0.923	0	0	0	0	0	0.9	0.27
ENSP00000355865	ENSP00000266087	PARK2	FBXO7	9606	0.954	0	0	0	0	0.36	0.9	0.345
ENSP00000355865	ENSP00000267938	PARK2	UBE2Q2	9606	0.915	0	0	0	0	0.173	0.9	0.062
ENSP00000355865	ENSP00000272317	PARK2	RPS27A	9606	0.923	0	0	0	0	0.202	0.9	0.083979
ENSP00000355865	ENSP00000272930	PARK2	UBE2F	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000273480	PARK2	RNF7	9606	0.905	0	0	0	0.046	0	0.9	0.084
ENSP00000355865	ENSP00000274255	PARK2	SKP2	9606	0.915	0	0	0	0	0	0.9	0.19
ENSP00000355865	ENSP00000275699	PARK2	ASB15	9606	0.902	0	0	0	0	0.062	0.9	0
ENSP00000355865	ENSP00000277458	PARK2	ASB6	9606	0.902	0	0	0	0	0.062	0.9	0
ENSP00000355865	ENSP00000281623	PARK2	FBXO4	9606	0.901	0	0	0	0	0	0.9	0.06
ENSP00000355865	ENSP00000281708	PARK2	FBXW7	9606	0.951	0	0	0	0	0.326	0.9	0.338
ENSP00000355865	ENSP00000282369	PARK2	TRIM36	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000283195	PARK2	RANBP2	9606	0.703	0	0	0	0.049	0.527	0	0.392
ENSP00000355865	ENSP00000283943	PARK2	TRIP12	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000284142	PARK2	ASB17	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000284440	PARK2	UCHL1	9606	0.789	0	0	0	0.042	0.407	0	0.659
ENSP00000355865	ENSP00000284551	PARK2	TRIM11	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000284637	PARK2	SH3RF1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000284669	PARK2	KBTBD10	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000284811	PARK2	TCEB1	9606	0.902	0	0	0	0	0	0.9	0.061
ENSP00000355865	ENSP00000287025	PARK2	MTERFD1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000355865	ENSP00000287156	PARK2	UBE2L6	9606	0.96	0	0	0	0.048	0.442	0.9	0.349
ENSP00000355865	ENSP00000288199	PARK2	RNF111	9606	0.901	0	0	0	0.049	0	0.9	0.048
